Mus_GeneID	Mus_Gene	Homo_GeneID	Homo_Gene
223527	Eny2	56943	ENY2
14432	Gap43	2596	GAP43
231329	Polr2b	5431	POLR2B
327814	Ppfia2	8499	PPFIA2
100043057	Tmem207	131920	TMEM207
266632	Irak4	51135	IRAK4
21420	Tfap2c	7022	TFAP2C
70998	Phf6	84295	PHF6
74407	Ttc25	83538	TTC25
74577	Glb1l	79411	GLB1L
15228	Foxg1	2290	FOXG1
140494	Atp6v0a4	50617	ATP6V0A4
72351	Ptar1	375743	PTAR1
21887	Tle3	7090	TLE3
56382	Rab9	9367	RAB9A
380959	Alg10b	84920	ALG10
212032	Hk3	3101	HK3
12068	Bet1	10282	BET1
66966	Trit1	54802	TRIT1
69017	Prrt2	112476	PRRT2
242687	Wasf2	10163	WASF2
68089	Arpc4	10093	ARPC4
231002	Plekhn1	84069	PLEKHN1
320484	Rasal3	64926	RASAL3
217664	Mgat2	4247	MGAT2
194744	Slc25a43	203427	SLC25A43
20182	Rxrb	6257	RXRB
77805	Esco1	114799	ESCO1
13828	Epb42	2038	EPB42
76987	Hdhd2	84064	HDHD2
328572	Ep300	2033	EP300
57321	Terf2ip	54386	TERF2IP
60613	Kcnq4	9132	KCNQ4
57330	Gigyf1	64599	GIGYF1
66921	Prpf38b	55119	PRPF38B
72333	Palld	23022	PALLD
75624	Metap1	23173	METAP1
107047	Psmg2	56984	PSMG2
233919	Gpr26	2849	GPR26
17768	Mthfd2	10797	MTHFD2
14231	Fkbp7	51661	FKBP7
59031	Chst12	55501	CHST12
71567	Mcm9	254394	MCM9
319636	Fsd1l	83856	FSD1L
387513	Tas2r138	5726	TAS2R38
229542	Gatad2b	57459	GATAD2B
215641	Mageb18	286514	MAGEB18
70997	Spef1	25876	SPEF1
268482	Krt12	3859	KRT12
83984	Tssk6	83983	TSSK6
227867	Epc2	26122	EPC2
71367	Chst9	83539	CHST9
50796	Dmrt1	1761	DMRT1
66631	Mfsd14b	84641	MFSD14B
12531	Cdc25b	994	CDC25B
17754	Map1a	4130	MAP1A
66204	Acyp1	97	ACYP1
20280	Scp2	6342	SCP2
192119	Dicer1	23405	DICER1
77574	Tcaf1	9747	TCAF1
258601	Olfr984	219875	OR4D5
320679	Samd12	401474	SAMD12
216188	Aldh1l2	160428	ALDH1L2
55979	Agpat1	10554	AGPAT1
93728	Pabpc5	140886	PABPC5
73683	Atg16l2	89849	ATG16L2
545481	Arhgap40	343578	ARHGAP40
211712	Pcdh9	5101	PCDH9
66959	Dusp26	78986	DUSP26
68396	Nat8	9027	NAT8
338368	Pheta2	150368	PHETA2
78038	Mccc2	64087	MCCC2
69671	Tmem52	339456	TMEM52
68487	Tmem140	55281	TMEM140
77622	Apex2	27301	APEX2
66515	Cul7	9820	CUL7
93712	Pcdhga4	56111	PCDHGA4
320158	Zmat4	79698	ZMAT4
215951	Afg1l	246269	AFG1L
16205	Gimap1	170575	GIMAP1
105689	Mycbp2	23077	MYCBP2
18130	Ints6	26512	INTS6
72171	Shq1	55164	SHQ1
229595	Adamtsl4	54507	ADAMTSL4
11923	Neurod4	58158	NEUROD4
17259	Mef2b	100271849	MEF2B
72787	Ndc1	55706	NDC1
16891	Lipg	9388	LIPG
19946	Rpl30	6156	RPL30
13505	Dsc1	1823	DSC1
73205	C9orf72	203228	C9orf72
15466	Hrh2	3274	HRH2
232232	Hdac11	79885	HDAC11
56392	Shoc2	8036	SHOC2
218441	Zfyve16	9765	ZFYVE16
18032	Nfix	4784	NFIX
72630	Hspa12b	116835	HSPA12B
68925	Rpap1	26015	RPAP1
16514	Kcnj11	3767	KCNJ11
16769	Dsg4	147409	DSG4
257883	Olfr1357	126370	OR1I1
66300	Inafm1	255783	INAFM1
28253	Slco1b2	28234	SLCO1B3
72535	Aldh1b1	219	ALDH1B1
13809	Enpep	2028	ENPEP
226525	Rasal2	9462	RASAL2
16568	Kif3a	11127	KIF3A
71853	Pdia6	10130	PDIA6
16548	Khk	3795	KHK
434218	Trim34b	445372	TRIM6-TRIM34
94094	Trim34a	445372	TRIM6-TRIM34
243621	Iqsec3	440073	IQSEC3
71300	Rnf148	378925	RNF148
68904	Abhd13	84945	ABHD13
57432	Zc3h8	84524	ZC3H8
244058	Rgma	56963	RGMA
232970	Phldb3	653583	PHLDB3
381306	BC055324	55732	C1orf112
77220	Tmem200a	114801	TMEM200A
192216	Tmem47	83604	TMEM47
100383	Bsdc1	55108	BSDC1
18709	Pik3r2	5296	PIK3R2
99375	Cul4a	8451	CUL4A
23950	Dnajb6	10049	DNAJB6
19743	Rhag	6005	RHAG
70381	Tecpr1	25851	TECPR1
258371	Olfr368	392391	OR5C1
230558	C8a	731	C8A
12606	Cebpa	1050	CEBPA
12951	Crx	1406	CRX
67636	Etfrf1	144363	ETFRF1
65221	Slc15a3	51296	SLC15A3
56036	Ccnl2	81669	CCNL2
228026	Pdk1	5163	PDK1
237759	Col23a1	91522	COL23A1
67848	Ddx55	57696	DDX55
667803	H2-T-ps	3133	HLA-E
15040	H2-T23	3133	HLA-E
16765	Stmn1	3925	STMN1
106338	Nsun3	63899	NSUN3
235461	Mindy2	54629	MINDY2
75607	Wnk2	65268	WNK2
79401	Spz1	84654	SPZ1
23850	Pappa2	60676	PAPPA2
66758	Zfp474	133923	ZNF474
76701	Ctrc	11330	CTRC
68015	Trap1	10131	TRAP1
223970	Rmi2	116028	RMI2
269233	Fam171a1	221061	FAM171A1
56494	Gosr2	9570	GOSR2
26424	Nr5a2	2494	NR5A2
101490	Inpp5f	22876	INPP5F
93699	Pcdhgb1	56104	PCDHGB1
114255	Dok4	55715	DOK4
77037	Mrap	56246	MRAP
210094	Iglon5	402665	IGLON5
12154	Bmp10	27302	BMP10
59006	Myoz2	51778	MYOZ2
110084	Dnah1	25981	DNAH1
110876	Scn2a	6326	SCN2A
81905	Cacng8	59283	CACNG8
12039	Bckdha	593	BCKDHA
268857	Nlrc3	197358	NLRC3
66824	Pycard	29108	PYCARD
76867	Rhbdd1	84236	RHBDD1
20658	Son	6651	SON
54710	Hs3st3b1	9953	HS3ST3B1
170459	Stard4	134429	STARD4
13528	Dtnb	1838	DTNB
66695	Aspn	54829	ASPN
244049	Mctp2	55784	MCTP2
269637	Cnpy1	285888	CNPY1
227290	Aamp	14	AAMP
71145	Scara5	286133	SCARA5
12405	Cbln2	147381	CBLN2
16468	Jarid2	3720	JARID2
23805	Apc2	10297	APC2
68364	0610030E20Rik	388969	C2orf68
13394	Dlx4	1748	DLX4
20852	Stat6	6778	STAT6
75558	Spata45	149643	SPATA45
68980	Wdr53	348793	WDR53
320865	Cdh18	1016	CDH18
232431	Gprc5a	9052	GPRC5A
404316	Olfr403	8383	OR1A1
258706	Olfr43	8383	OR1A1
78911	Trim42	287015	TRIM42
18216	Ntsr1	4923	NTSR1
231430	Cox18	285521	COX18
67254	2900011O08Rik	89927	C16orf45
11514	Adcy8	114	ADCY8
17183	Matn4	8785	MATN4
70510	Rnf167	26001	RNF167
13009	Csrp3	8048	CSRP3
19329	Rab17	64284	RAB17
68735	Mrps18c	51023	MRPS18C
19734	Rgs16	6004	RGS16
217733	Tmem63c	57156	TMEM63C
384732	Olfr715b	120776	OR2D2
258776	Olfr715	120776	OR2D2
225887	Ndufs8	4728	NDUFS8
71883	Coq2	27235	COQ2
210106	Tent4a	11044	TENT4A
76965	Slitrk1	114798	SLITRK1
223601	Fam49b	51571	FAM49B
223774	Alg12	79087	ALG12
22333	Vdac1	7416	VDAC1
320825	Samd5	389432	SAMD5
64293	Stk32b	55351	STK32B
257884	Olfr744	390439	OR11G2
381058	Unc93a	54346	UNC93A
667055	Unc93a2	54346	UNC93A
27886	Ess2	8220	ESS2
55935	Fnbp4	23360	FNBP4
55991	Panx1	24145	PANX1
100040944	Gm3055	57547	ZNF624
54201	Zfp316	100131017	ZNF316
22083	Ctr9	9646	CTR9
13019	Ctf1	1489	CTF1
64103	Tnmd	64102	TNMD
329178	Unc80	285175	UNC80
244654	Mtss1l	92154	MTSS1L
269582	Clspn	63967	CLSPN
234366	Gatad2a	54815	GATAD2A
217682	Plekhd1	400224	PLEKHD1
75423	Arl5a	26225	ARL5A
100862066	Cfap99	402160	CFAP99
75410	Kmt2b	9757	KMT2B
93684	Selenof	9403	SELENOF
54131	Irf3	3661	IRF3
230770	Tmem39b	55116	TMEM39B
270906	Prr11	55771	PRR11
67916	Plpp3	8613	PLPP3
238673	Zfp367	195828	ZNF367
624910	Rgs21	431704	RGS21
70120	Yars2	51067	YARS2
72293	Nkd2	85409	NKD2
385674	Zfp174	7727	ZNF174
12348	Car11	770	CA11
67678	Lsm3	27258	LSM3
70375	Ica1l	130026	ICA1L
56375	B4galt4	8702	B4GALT4
66647	Nsmce3	56160	NSMCE3
18824	Plp2	5355	PLP2
218038	Amph	273	AMPH
73139	Cenpv	201161	CENPV
11705	Amh	268	AMH
99633	Adgrl2	23266	ADGRL2
17342	Mitf	4286	MITF
72084	Pigx	54965	PIGX
78767	Efcab11	90141	EFCAB11
212073	Syne3	161176	SYNE3
235472	Prtg	283659	PRTG
18574	Pde1b	5153	PDE1B
26970	Pla2g2e	30814	PLA2G2E
23888	Gpc6	10082	GPC6
20649	Sntb1	6641	SNTB1
668303	Kif26a	26153	KIF26A
20674	Sox2	6657	SOX2
14807	Grik3	2899	GRIK3
76479	Smndc1	10285	SMNDC1
73327	Pradc1	84279	PRADC1
21877	Tk1	7083	TK1
66355	Gmpr	2766	GMPR
16673	Krt36	8689	KRT36
52708	Zfp410	57862	ZNF410
67452	Pnpla8	50640	PNPLA8
21859	Timp3	7078	TIMP3
432486	Gnptab	79158	GNPTAB
231296	Lrrc66	339977	LRRC66
101631	Pwwp2b	170394	PWWP2B
20677	Sox4	6659	SOX4
16453	Jak3	3718	JAK3
101513	Mob2	81532	MOB2
94246	Arid4b	51742	ARID4B
78088	Sowahb	345079	SOWAHB
66101	Ppih	10465	PPIH
56430	Clip1	6249	CLIP1
16159	Il12a	3592	IL12A
229709	Ahcyl1	10768	AHCYL1
380654	Cfap54	144535	CFAP54
108078	Olr1	4973	OLR1
213956	Fam83f	113828	FAM83F
18506	Pax4	5078	PAX4
54216	Pcdh7	5099	PCDH7
14387	Gaa	2548	GAA
102693	Phldb1	23187	PHLDB1
78294	Rps27a	6233	RPS27A
67180	Yipf5	81555	YIPF5
19684	Rdx	5962	RDX
19732	Rgl2	5863	RGL2
12124	Bik	638	BIK
50793	Orc3	23595	ORC3
14706	Gng4	2786	GNG4
78829	Tsc22d4	81628	TSC22D4
67231	Tbc1d20	128637	TBC1D20
22690	Zfp28	140612	ZFP28
330355	Dnah6	1768	DNAH6
20739	Spta1	6708	SPTA1
15208	Hes5	388585	HES5
76615	Got1l1	137362	GOT1L1
216976	BC030499	124923	SGK494
73582	Camkmt	79823	CAMKMT
20851	Stat5b	6777	STAT5B
109346	Ankrd39	51239	ANKRD39
21934	Tnfrsf11a	8792	TNFRSF11A
72873	Bbof1	80127	BBOF1
71907	Serpina9	327657	SERPINA9
67894	Fam45a	404636	FAM45A
29810	Bag3	9531	BAG3
17386	Mmp13	4322	MMP13
16169	Il15ra	3601	IL15RA
228357	Lrp4	4038	LRP4
100041194	Ahnak2	113146	AHNAK2
11306	Abcb7	22	ABCB7
20853	Stau1	6780	STAU1
320080	Zbtb39	9880	ZBTB39
108000	Cenpf	1063	CENPF
71338	Tprg	285386	TPRG1
17178	Fxyd3	5349	FXYD3
257633	Acsf3	197322	ACSF3
229933	Clca2	9635	CLCA2
277854	Depdc5	9681	DEPDC5
209011	Sirt7	51547	SIRT7
228769	Psmf1	9491	PSMF1
214593	Duox2	50506	DUOX2
14457	Gas7	8522	GAS7
106200	Txndc11	51061	TXNDC11
14778	Gpx3	2878	GPX3
20410	Sorbs3	10174	SORBS3
30932	Zfp330	27309	ZNF330
103149	Upb1	51733	UPB1
27218	Slamf1	6504	SLAMF1
17250	Abcc1	4363	ABCC1
75454	Phpt1	29085	PHPT1
71781	Slc16a14	151473	SLC16A14
14431	Gamt	2593	GAMT
14397	Gabra4	2557	GABRA4
11552	Adra2b	151	ADRA2B
319162	Hist3h2a	92815	HIST3H2A
114570	Crip3	401262	CRIP3
18185	Nrl	4901	NRL
104069	Sncb	6620	SNCB
16545	Kera	11081	KERA
225849	Ppp2r5b	5526	PPP2R5B
11785	Apbb1	322	APBB1
56221	Ccl24	6369	CCL24
56321	Aatf	26574	AATF
74855	Fam228a	653140	FAM228A
67542	Cog6	57511	COG6
232077	Foxi3	344167	FOXI3
242384	Lingo2	158038	LINGO2
18613	Pecam1	5175	PECAM1
19173	Psmb5	5693	PSMB5
110074	Dut	1854	DUT
14811	Grin2a	2903	GRIN2A
16506	Kcnd1	3750	KCND1
24018	Rngtt	8732	RNGTT
18807	Pld3	23646	PLD3
52915	Zmiz2	83637	ZMIZ2
18106	Cd244a	51744	CD244
56216	Stx1b	112755	STX1B
252966	Cables2	81928	CABLES2
58251	Cep295nl	100653515	CEP295NL
320214	Maats1	89876	MAATS1
54391	Rfk	55312	RFK
98415	Nucks1	64710	NUCKS1
66198	Them5	284486	THEM5
15360	Hmgcs2	3158	HMGCS2
20664	Sox1	6656	SOX1
58237	Nkain4	128414	NKAIN4
242785	Klhl21	9903	KLHL21
107585	Dio3	1735	DIO3
15377	Foxa3	3171	FOXA3
11994	Pcdh15	65217	PCDH15
74081	Cep350	9857	CEP350
67596	Tespa1	9840	TESPA1
70223	Nars	4677	NARS
210719	Mkx	283078	MKX
66072	Sdhaf2	54949	SDHAF2
19821	Rnf2	6045	RNF2
381217	Fam189a2	9413	FAM189A2
240087	Mdc1	9656	MDC1
18175	Nrap	4892	NRAP
57438	March7	64844	MARCH7
12684	Cideb	27141	CIDEB
20193	S100a1	6271	S100A1
227333	Dgkd	8527	DGKD
56706	Ccnl1	57018	CCNL1
99334	Zscan29	146050	ZSCAN29
54447	Asah2	56624	ASAH2
22327	Vbp1	7411	VBP1
320265	Fam19a1	407738	FAM19A1
381820	Smim10l1	100129361	SMIM10L1
320226	Ccdc171	203238	CCDC171
15118	Has3	3038	HAS3
433766	Trim63	84676	TRIM63
70358	Steap1	26872	STEAP1
320713	Mysm1	114803	MYSM1
75901	Dcp1a	55802	DCP1A
13371	Dio2	1734	DIO2
227737	Fam129b	64855	FAM129B
319701	Fbxo48	554251	FBXO48
70829	Ccdc93	54520	CCDC93
258831	Olfr101	26529	OR12D2
258218	Olfr102	26529	OR12D2
22260	Nr1h2	7376	NR1H2
268752	Wdfy2	115825	WDFY2
234725	Zfp612	7571	ZNF23
78908	Igsf3	3321	IGSF3
16924	Lnx1	84708	LNX1
72831	Dhx30	22907	DHX30
71709	Syde1	85360	SYDE1
76898	B3gat1	27087	B3GAT1
240752	Pik3c2b	5287	PIK3C2B
194231	Cnksr1	10256	CNKSR1
380683	Sec14l3	266629	SEC14L3
226122	Ubtd1	80019	UBTD1
12803	Cntf	1270	CNTF
56347	Eif3c	8663	EIF3C
211798	Mfsd9	84804	MFSD9
19419	Rasgrp1	10125	RASGRP1
53626	Insm1	3642	INSM1
23959	Nt5e	4907	NT5E
107272	Psat1	29968	PSAT1
217342	Ube2o	63893	UBE2O
22403	Wisp2	8839	WISP2
52163	Camk1	8536	CAMK1
77727	6030468B19Rik	100141515	C17orf99
100206	Adprhl2	54936	ADPRHL2
17540	Mrvi1	10335	MRVI1
71957	Ints11	54973	INTS11
192193	Edem1	9695	EDEM1
80902	Zfp202	7753	ZNF202
15278	Tfb2m	64216	TFB2M
71241	Dmrtc2	63946	DMRTC2
76263	Gstk1	373156	GSTK1
78826	P2ry10	27334	P2RY10
22184	Zrsr2	8233	ZRSR2
14745	Lpar1	1902	LPAR1
213081	Wdr19	57728	WDR19
268973	Nlrc4	58484	NLRC4
231717	Pheta1	144717	PHETA1
230125	Slc25a51	92014	SLC25A51
74254	Gpn1	11321	GPN1
77031	Slc9a8	23315	SLC9A8
21826	Thbs2	7058	THBS2
474156	Zbtb9	221504	ZBTB9
67936	Wdr55	54853	WDR55
75089	Uhrf1bp1l	23074	UHRF1BP1L
16151	Ikbkg	8517	IKBKG
12671	Chrm3	1131	CHRM3
108124	Napa	8775	NAPA
11739	Slc25a4	291	SLC25A4
230590	Zyg11a	440590	ZYG11A
67610	Rspry1	89970	RSPRY1
381199	Tmem151a	256472	TMEM151A
66978	Luc7l	55692	LUC7L
109151	Chd9	80205	CHD9
245622	Fam199x	139231	FAM199X
68693	Hnrnpul2	221092	HNRNPUL2
353326	Rtl1	388015	RTL1
269994	Gsg1l	146395	GSG1L
76808	Rpl18a	6142	RPL18A
107932	Chd4	1108	CHD4
71773	Ugt2b1	7367	UGT2B17
99512	Wdr47	22911	WDR47
13048	Cux2	23316	CUX2
11492	Adam19	8728	ADAM19
81535	Sgpp1	81537	SGPP1
212518	Sprn	503542	SPRN
67663	Tex46	729059	TEX46
258153	Olfr412	4991	OR1D2
216792	Iba57	200205	IBA57
12267	C3ar1	719	C3AR1
67269	Agtpbp1	23287	AGTPBP1
56469	Pias1	8554	PIAS1
13033	Ctsd	1509	CTSD
74427	Eaf1	85403	EAF1
11477	Acvr1	90	ACVR1
258470	Olfr91	26716	OR2H1
73608	Marveld3	91862	MARVELD3
78081	Crisp4	167	CRISP1
21844	Tiam1	7074	TIAM1
29870	Gtse1	51512	GTSE1
57437	Golga7	51125	GOLGA7
93742	Pard3	56288	PARD3
215654	Cdh12	1010	CDH12
84111	Gpr87	53836	GPR87
228356	1110051M20Rik	79096	C11orf49
72296	Rusc1	23623	RUSC1
69456	Commd10	51397	COMMD10
109225	Ms4a7	58475	MS4A7
83493	Sacm1l	22908	SACM1L
68953	Chmp2a	27243	CHMP2A
20731	Spink4	27290	SPINK4
106707	Rpusd1	113000	RPUSD1
14254	Flt1	2321	FLT1
230809	Pdik1l	149420	PDIK1L
68002	Sdhaf4	135154	SDHAF4
215456	Gpat2	150763	GPAT2
74229	Paqr8	85315	PAQR8
19039	Lgals3bp	3959	LGALS3BP
14950	H13	81502	HM13
216565	Ehbp1	23301	EHBP1
215095	Astl	431705	ASTL
76299	Erp44	23071	ERP44
17242	Mdk	4192	MDK
11989	Slc7a3	84889	SLC7A3
12873	Cpa3	1359	CPA3
11800	Api5	8539	API5
23971	Papss1	9061	PAPSS1
69908	Rab3b	5865	RAB3B
68718	Rnf166	115992	RNF166
69376	Zpbp2	124626	ZPBP2
227937	Pkp4	8502	PKP4
114716	Spred2	200734	SPRED2
73884	Zdbf2	57683	ZDBF2
12448	Ccne2	9134	CCNE2
57913	Pidd1	55367	PIDD1
19646	Rbbp4	5928	RBBP4
74477	4933427D14Rik	9851	KIAA0753
13874	Ereg	2069	EREG
83398	Ndst3	9348	NDST3
67834	Idh3a	3419	IDH3A
320590	Svopl	136306	SVOPL
64379	Irx6	79190	IRX6
74326	Hnrnpr	10236	HNRNPR
106512	Gpsm3	63940	GPSM3
110695	Aldh7a1	501	ALDH7A1
66249	Pno1	56902	PNO1
11941	Atp2b2	491	ATP2B2
13842	Epha8	2046	EPHA8
18073	Nid1	4811	NID1
73919	Lyrm1	57149	LYRM1
380921	Dgkh	160851	DGKH
66482	Exoc2	55770	EXOC2
67554	Slc25a30	253512	SLC25A30
12793	Cnih1	10175	CNIH1
100503583	Fsbp	100861412	FSBP
105670	Rcbtb2	1102	RCBTB2
66578	Mis18a	54069	MIS18A
14685	Gnat1	2779	GNAT1
232933	Ccdc61	729440	CCDC61
224432	Scaf4	57466	SCAF4
272636	Esyt3	83850	ESYT3
68152	Fam133b	257415	FAM133B
94063	Mrpl16	54948	MRPL16
12494	Cd38	952	CD38
71889	Epn3	55040	EPN3
107986	Ddb2	1643	DDB2
14598	Ggt1	2678	GGT1
13522	Adam28	10863	ADAM28
231290	Slc10a4	201780	SLC10A4
13663	Ei24	9538	EI24
11545	Parp1	142	PARP1
67634	Ftmt	94033	FTMT
72022	Slc35f2	54733	SLC35F2
75210	Prr3	80742	PRR3
234889	Gucy1a2	2977	GUCY1A2
20355	Sema4f	10505	SEMA4F
14760	Gpr19	2842	GPR19
11480	Acvr2a	92	ACVR2A
20773	Sptlc2	9517	SPTLC2
66913	Kdelr2	11014	KDELR2
68026	Pclaf	9768	PCLAF
227683	Coq4	51117	COQ4
71865	Fbxo30	84085	FBXO30
67011	Mettl6	131965	METTL6
74781	Wipi2	26100	WIPI2
26456	Sema4g	57715	SEMA4G
214547	She	126669	SHE
26362	Axl	558	AXL
27993	Imp4	92856	IMP4
14264	Fmod	2331	FMOD
110332	Pp2d1	151649	PP2D1
20357	Sema5b	54437	SEMA5B
56716	Mlst8	64223	MLST8
72083	Mzt2	653784	MZT2A
238217	Rpl10l	140801	RPL10L
226517	Smg7	9887	SMG7
20375	Spi1	6688	SPI1
11827	Aqp2	359	AQP2
22173	Tyr	7299	TYR
320683	Zfp629	23361	ZNF629
66945	Sdha	6389	SDHA
17079	Cd180	4064	CD180
66411	Tbcb	1155	TBCB
101613	Nlrp6	171389	NLRP6
18778	Pla2g1b	5319	PLA2G1B
74549	Mau2	23383	MAU2
382236	Brwd3	254065	BRWD3
69612	Kansl2	54934	KANSL2
17913	Myo1c	4641	MYO1C
434130	Ccdc8	83987	CCDC8
66409	Rsl1d1	26156	RSL1D1
70382	Kctd2	23510	KCTD2
229534	Pbxip1	57326	PBXIP1
19011	Endou	8909	ENDOU
12919	Crhbp	1393	CRHBP
215303	Camk1g	57172	CAMK1G
74168	Zdhhc16	84287	ZDHHC16
16599	Klf3	51274	KLF3
109264	Me3	10873	ME3
67071	Rps6ka6	27330	RPS6KA6
16210	Impact	55364	IMPACT
17274	Rab8a	4218	RAB8A
269713	Clip2	7461	CLIP2
12190	Brca2	675	BRCA2
69351	Smim23	644994	SMIM23
20539	Slc7a5	8140	SLC7A5
68099	Fam92a	137392	FAM92A
20892	Cenpx	201254	CENPX
73703	Dppa2	151871	DPPA2
56177	Olfm1	10439	OLFM1
76137	Mcur1	63933	MCUR1
245007	Zbtb38	253461	ZBTB38
382074	Foxr1	283150	FOXR1
56198	Heyl	26508	HEYL
12452	Ccng2	901	CCNG2
72157	Pgm1	5236	PGM1
212986	Scfd2	152579	SCFD2
320415	Gchfr	2644	GCHFR
211347	Pank3	79646	PANK3
230603	Ttc39a	22996	TTC39A
237073	Rbm41	55285	RBM41
20834	Znrf4	148066	ZNRF4
382639	Zbtb42	100128927	ZBTB42
235599	6430571L13Rik	51161	C3orf18
320135	BC049715	144608	C12orf60
30925	Slamf6	114836	SLAMF6
11890	Asgr2	433	ASGR2
108155	Ogt	8473	OGT
72555	Shisa9	729993	SHISA9
19888	Rp1	6101	RP1
258935	Olfr790	390323	OR6C75
103968	Plin1	5346	PLIN1
12931	Crlf1	9244	CRLF1
11472	Actn2	88	ACTN2
20394	Scg5	6447	SCG5
66661	Srp72	6731	SRP72
14325	Ftl1	2512	FTL
434624	Ftl1-ps2	2512	FTL
67867	Lrrc28	123355	LRRC28
52187	Rragd	58528	RRAGD
75296	Fgfr1op	11116	FGFR1OP
107605	Rdh1	8608	RDH16
216453	Rdh19	8608	RDH16
216454	Rdh16f2	8608	RDH16
19683	Rdh16	8608	RDH16
103142	Rdh9	8608	RDH16
20957	Sycp1	6847	SYCP1
50505	Ercc4	2072	ERCC4
54394	Crlf3	51379	CRLF3
15433	Hoxd13	3239	HOXD13
84505	Setdb1	9869	SETDB1
383563	Gpr25	2848	GPR25
93689	Lmod1	25802	LMOD1
192173	Mcrip1	348262	MCRIP1
258580	Olfr1023	390168	OR5M1
12309	S100g	795	S100G
246779	Il27	246778	IL27
72898	Asphd2	57168	ASPHD2
71691	Pnmal1	55228	PNMA8A
232679	Zc3hc1	51530	ZC3HC1
93700	Pcdhgb2	56103	PCDHGB2
11857	Arhgdib	397	ARHGDIB
76983	Scfd1	23256	SCFD1
67445	C1qtnf4	114900	C1QTNF4
26422	Nbea	26960	NBEA
56351	Ptges3	10728	PTGES3
100043508	Ptges3-ps	10728	PTGES3
17988	Ndrg1	10397	NDRG1
93726	Rnase2a	6036	RNASE2
54159	Rnase2b	6036	RNASE2
373864	Col27a1	85301	COL27A1
71890	Mad2l2	10459	MAD2L2
70737	Cgn	57530	CGN
58911	Sumf1	285362	SUMF1
109135	Plekha5	54477	PLEKHA5
231871	Daglb	221955	DAGLB
216616	Efemp1	2202	EFEMP1
16776	Lama5	3911	LAMA5
67111	Naaa	27163	NAAA
13869	Erbb4	2066	ERBB4
66869	Zfp869	7644	ZNF91
330921	Pate2	399967	PATE2
69499	Tsr2	90121	TSR2
66125	Sf3b5	83443	SF3B5
433215	Tmem262	100130348	TMEM262
66855	Tcf25	22980	TCF25
213233	Tapbpl	55080	TAPBPL
77446	Heg1	57493	HEG1
66566	Ntpcr	84284	NTPCR
243612	Ssu2	51066	SSUH2
434341	Nlrc5	84166	NLRC5
216560	Wdpcp	51057	WDPCP
13035	Ctsg	1511	CTSG
13406	Dmp1	1758	DMP1
208117	Aph1b	83464	APH1B
628100	Fbxo39	162517	FBXO39
107767	Scamp1	9522	SCAMP1
68800	Prr32	100130613	PRR32
387512	Tas2r135	338398	TAS2R60
53617	Krt35	3886	KRT35
101502	Hsd3b7	80270	HSD3B7
66274	Lyrm9	201229	LYRM9
226026	Smc5	23137	SMC5
56620	Clec4n	93978	CLEC6A
17135	Mafk	7975	MAFK
15078	H3f3a	3021	H3F3B
15081	H3f3b	3021	H3F3B
15078	H3f3a	3020	H3F3A
15081	H3f3b	3020	H3F3A
15483	Hsd11b1	3290	HSD11B1
22353	Vip	7432	VIP
65971	Tbata	219793	TBATA
216618	Cfap36	112942	CFAP36
231713	Naa25	80018	NAA25
57340	Jph3	57338	JPH3
227731	Slc25a25	114789	SLC25A25
268686	S100z	170591	S100Z
231050	Galnt11	63917	GALNT11
76485	Glt8d1	55830	GLT8D1
67197	Zcrb1	85437	ZCRB1
21926	Tnf	7124	TNF
74191	P2ry13	53829	P2RY13
23834	Cdc6	990	CDC6
11922	Neurod6	63974	NEUROD6
74360	Cep57	9702	CEP57
229499	Fcrl1	115350	FCRL1
109275	Actr5	79913	ACTR5
13650	Rhbdf1	64285	RHBDF1
14473	Gc	2638	GC
24057	Sh3yl1	26751	SH3YL1
17831	Muc2	4583	MUC2
12889	Cplx1	10815	CPLX1
20344	Selp	6403	SELP
19217	Ptger2	5732	PTGER2
20646	Snrpn	6638	SNRPN
108072	Grm6	2916	GRM6
98496	Pid1	55022	PID1
270109	Pcnx2	80003	PCNX2
71765	Klhdc3	116138	KLHDC3
14580	Gfap	2670	GFAP
71678	Brox	148362	BROX
19645	Rb1	5925	RB1
15891	Ibsp	3381	IBSP
16680	Krt84	3890	KRT84
104923	Adi1	55256	ADI1
21390	Tbxa2r	6915	TBXA2R
80877	Lrba	987	LRBA
229714	Gpr61	83873	GPR61
66167	Tma7	51372	TMA7
76792	2410131K14Rik	79794	C12orf49
103963	Rpn1	6184	RPN1
16570	Kif3c	3797	KIF3C
18645	Pfn2	5217	PFN2
73847	Fam110a	83541	FAM110A
278279	Tmtc2	160335	TMTC2
27276	Plekhb1	58473	PLEKHB1
21841	Tia1	7072	TIA1
13449	Dok2	9046	DOK2
59049	Slc22a17	51310	SLC22A17
20360	Sema6c	10500	SEMA6C
21830	Theg	51298	THEG
77015	Mpped2	744	MPPED2
106618	Wdr90	197335	WDR90
170745	Xpnpep2	7512	XPNPEP2
210544	Tbc1d31	93594	TBC1D31
239273	Abcc4	10257	ABCC4
239691	AU021092	146556	C16orf89
54638	Ccdc22	28952	CCDC22
105522	Ankrd28	23243	ANKRD28
13824	Epb41l4a	64097	EPB41L4A
20530	Slc31a2	1318	SLC31A2
12654	Chil1	1116	CHI3L1
11829	Aqp4	361	AQP4
74464	Zswim5	57643	ZSWIM5
259119	Olfr578	79324	OR51G1
